benchmark_uri,suite,protocol,batch,pass_flag,sample_idx,elapsed_sec,returncode,out_sha256,input_file
benchmark://cbench-v1/dijkstra,cbench-v1,B,1,-loop-vectorize,1,1.122446807,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,1,-loop-vectorize,2,1.132054724,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,1,-loop-vectorize,3,1.100784499,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,1,-loop-vectorize,4,1.256615207,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,1,-loop-deletion,0,1.171434194,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,1,-loop-deletion,1,1.135796253,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,1,-loop-deletion,2,1.139262037,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,1,-loop-deletion,3,1.108459463,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,1,-loop-deletion,4,1.116035154,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,1,-loop-unswitch,0,1.171184521,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,1,-loop-unswitch,1,1.139352510,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,1,-loop-unswitch,2,1.138534589,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,1,-loop-unswitch,3,1.108130809,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,1,-loop-unswitch,4,1.210191198,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,1,-loop-distribute,0,1.159508703,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,1,-loop-distribute,1,1.156138999,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,1,-loop-distribute,2,1.115614604,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,1,-loop-distribute,3,1.119040392,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,1,-loop-distribute,4,1.168304522,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,1,-indvars,0,1.123278487,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,1,-indvars,1,1.137515832,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,1,-indvars,2,1.112983711,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,1,-indvars,3,1.156798469,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,1,-indvars,4,1.124013869,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,O0,0,1.133212421,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,O0,1,1.180380290,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,O0,2,1.155080255,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,O0,3,1.174272260,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,O0,4,1.161816876,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-licm,0,1.138825536,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-licm,1,1.109936912,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-licm,2,1.164154049,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-licm,3,1.155178880,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-licm,4,1.181747479,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-rotate,0,1.146295328,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-rotate,1,1.121718490,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-rotate,2,1.201290445,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-rotate,3,1.158290669,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-rotate,4,1.155314108,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-unroll,0,1.099209232,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-unroll,1,1.137596551,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-unroll,2,1.263090502,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-unroll,3,1.218522156,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-unroll,4,1.147694243,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-vectorize,0,1.109403290,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-vectorize,1,1.171932433,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-vectorize,2,1.137724241,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-vectorize,3,1.144549135,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-vectorize,4,1.123741569,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-deletion,0,1.187446585,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-deletion,1,1.122822957,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-deletion,2,1.135238338,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-deletion,3,1.109193968,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-deletion,4,1.194434850,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-unswitch,0,1.112339661,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-unswitch,1,1.140021402,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-unswitch,2,1.108261762,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-unswitch,3,1.136731718,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-unswitch,4,1.128323894,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-distribute,0,1.149972327,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-distribute,1,1.121016743,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-distribute,2,1.181879308,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-distribute,3,1.121148417,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-loop-distribute,4,1.129878405,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-indvars,0,1.138674593,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-indvars,1,1.129111307,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-indvars,2,1.116367299,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-indvars,3,1.142232345,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/dijkstra,cbench-v1,B,2,-indvars,4,1.152830640,0,368bfc673fca0e2111f063c9c6cbff226cc310a508042ecd9383fcd8b5eedf04,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/network_dijkstra_data/10.dat
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,1,O0,0,0.003519032,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,1,O0,1,0.004266774,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,1,O0,2,0.003197888,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,1,-licm,0,0.002831236,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,1,-licm,1,0.013041727,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,1,-licm,2,0.003326688,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,1,-loop-rotate,0,0.003268996,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,1,-loop-rotate,1,0.004202254,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,1,-loop-rotate,2,0.003414130,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,1,-loop-unroll,0,0.003175268,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,1,-loop-unroll,1,0.003551953,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,1,-loop-unroll,2,0.003462227,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,1,-loop-vectorize,0,0.003392629,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,1,-loop-vectorize,1,0.003705321,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,1,-loop-vectorize,2,0.003839692,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,1,-loop-deletion,0,0.002844954,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,1,-loop-deletion,1,0.005590597,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,1,-loop-deletion,2,0.017609878,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,1,-loop-unswitch,0,0.002878804,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,1,-loop-unswitch,1,0.003574632,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,1,-loop-unswitch,2,0.003193965,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,1,-loop-distribute,0,0.003211727,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,1,-loop-distribute,1,0.003659902,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
benchmark://cbench-v1/tiff2rgba,cbench-v1,A,1,-loop-distribute,2,0.003057828,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/home/daytona/.local/share/compiler_gym/llvm-v0/cbench-v1-runtime-data/runtime_data/consumer_tiff_data/1.bw.tif
